player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal,medal_score
170555,Marcel Nguyen,M,Germany,GER,2012,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,Silver,2
170642,Ni Hong,F,China,CHN,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Team",Silver,2
170652,Nian Yun,F,China,CHN,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,2
170670,Haby Niar,F,France,FRA,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Silver,2
170677,Tariq Niazi,M,Pakistan,PAK,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver,2
170678,Tariq Niazi,M,Pakistan,PAK,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold,3
170691,Mikhail Nichepurenko,M,Soviet Union,URS,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze,1
170694,Maria (-mihoreanu),F,Romania,ROU,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,1
170699,Nastasia Nichitov-ionescu,F,Romania,ROU,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold,3
170705,Wilfred Nichol,M,Great Britain,GBR,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,2
170711,John Nicholas,M,Upton Park FC,GBR,1900,Summer,Paris,Football,Football Men's Football,Gold,3
170723,Laura Gonzlez,F,Spain,ESP,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,2
170726,Thomas Nicholls,M,Great Britain,GBR,1956,Summer,Melbourne,Boxing,Boxing Men's Featherweight,Silver,2
170736,Alfred Nichols,M,Great Britain,GBR,1920,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",Silver,2
170748,Kevin Nichols,M,Australia,AUS,1984,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,3
170752,Mandy (langridge-),F,Great Britain,GBR,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze,1
170764,Andrew Nicholson,M,New Zealand,NZL,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,2
170766,Andrew Nicholson,M,New Zealand,NZL,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,1
170772,Andrew Nicholson,M,New Zealand,NZL,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,1
170786,John Nicholson,M,Australia,AUS,1972,Summer,Munich,Cycling,Cycling Men's Sprint,Silver,2
170796,William Nicholson,M,Great Britain,GBR,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",Gold,3
170801,Guy Nickalls,M,Leander Club-1,GBR,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold,3
170802,Guy Nickalls,M,Great Britain,GBR,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Silver,2
170803,Guy Nickalls,M,Great Britain,GBR,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Silver,2
170804,Patteson Nickalls,M,Roehampton-1,GBR,1908,Summer,London,Polo,Polo Men's Polo,Gold,3
170811,Rafael Nickel,M,West Germany,FRG,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Gold,3
170828,George Nicol,M,Great Britain,GBR,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1
170831,Herbert Nicol,M,Moseley Wanderers,GBR,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Silver,2
170846,Paolo Nicolai,M,Italy-1,ITA,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver,2
170847,Raniero Nicolai,M,Italy,ITA,1920,Summer,Antwerpen,Art Competitions,Art Competitions Mixed Literature,Gold,3
170859,Astier Nicolas,M,France,FRA,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver,2
170860,Astier Nicolas,M,France,FRA,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,3
170891,Henry Nicoll,M,Great Britain,GBR,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze,1
170896,Ashley (-munro-),F,Canada,CAN,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,1
170925,Lars Nieberg,M,Germany,GER,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,3
170927,Lars Nieberg,M,Germany,GER,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,3
170936,William Nieder,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Shot Put,Silver,2
170937,William Nieder,M,United States,USA,1960,Summer,Roma,Athletics,Athletics Men's Shot Put,Gold,3
170980,Henryk Niedwiedzki,M,Poland,POL,1956,Summer,Melbourne,Boxing,Boxing Men's Featherweight,Bronze,1
170998,Judith (-tiemann),F,West Germany,FRG,1988,Summer,Seoul,Cycling,"Cycling Women's Road Race, Individual",Silver,2
171006,Peter Niehusen,M,West Germany,FRG,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,Bronze,1
171010,Henryk Nielaba,M,Poland,POL,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",Bronze,1
171021,Anders Nielsen,M,Denmark,DEN,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Silver,2
171023,Anders Nielsen,M,Denmark,DEN,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",Silver,2
171024,Anders Nielsen,M,Denmark,DEN,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",Silver,2
171029,Anders Nielsen,M,Denmark,DEN,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",Gold,3
171035,Anja Nielsen,F,Denmark,DEN,2000,Summer,Sydney,Handball,Handball Women's Handball,Gold,3
171043,Benny Nielsen,M,Denmark,DEN,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Butterfly,Silver,2
171048,Brian Nielsen,M,Denmark,DEN,1992,Summer,Barcelona,Boxing,Boxing Men's Super-Heavyweight,Bronze,1
171057,Brge Nielsen,M,Denmark,DEN,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,Bronze,1
171063,Christian Nielsen,M,Bonzo,DEN,1924,Summer,Paris,Sailing,Sailing Mixed 6 metres,Silver,2
171068,Eigil Nielsen,M,Denmark,DEN,1948,Summer,London,Football,Football Men's Football,Bronze,1
171074,Flemming Nielsen,M,Denmark,DEN,1960,Summer,Roma,Football,Football Men's Football,Silver,2
171088,Hans Nielsen,M,Denmark,DEN,1924,Summer,Paris,Boxing,Boxing Men's Lightweight,Gold,3
171091,Hans Nielsen,M,Denmark,DEN,1960,Summer,Roma,Football,Football Men's Football,Silver,2
171100,Harald Nielsen,M,Denmark,DEN,1960,Summer,Roma,Football,Football Men's Football,Silver,2
171105,Holger Nielsen,M,Denmark,DEN,1896,Summer,Athina,Shooting,"Shooting Men's Free Pistol, 30 metres",Silver,2
171106,Holger Nielsen,M,Denmark,DEN,1896,Summer,Athina,Fencing,"Fencing Men's Sabre, Individual",Bronze,1
171108,Holger Nielsen,M,Denmark,DEN,1896,Summer,Athina,Shooting,"Shooting Men's Muzzle-Loading Pistol, 25 metres",Bronze,1
171115,Ingar Nielsen,M,Eleda,NOR,1920,Summer,Antwerpen,Sailing,Sailing Mixed 10 metres,Gold,3
171116,Ingar Nielsen,M,Bera,NOR,1924,Summer,Paris,Sailing,Sailing Mixed 8 metres,Gold,3
171128,Joachim Nielsen,M,Denmark-1,DEN,2012,Summer,London,Badminton,Badminton Mixed Doubles,Bronze,1
171139,Klaus Nielsen,M,Denmark,DEN,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
171142,Lars Nielsen,M,Denmark,DEN,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Bronze,1
171149,Carl Nielsen,M,Denmark,DEN,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",Gold,3
171151,Carl Nielsen,M,Denmark,DEN,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Team",Silver,2
171153,Lukas Nielsen,M,Denmark,DEN,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Bronze,1
171165,Michael Nielsen,M,Denmark,DEN,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold,3
171173,Mie Nielsen,F,Denmark,DEN,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,1
171177,Niels Nielsen,M,Fornebo,NOR,1920,Summer,Antwerpen,Sailing,Sailing Mixed 7 metres,Silver,2
171179,Niels Nielsen,M,Denmark,DEN,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver,2
171180,Niels Nielsen,M,Denmark,DEN,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver,2
171186,Niels (-nrland),M,Denmark,DEN,1906,Summer,Athina,Football,Football Men's Football,Gold,3
171187,Niels (-nrland),M,Denmark,DEN,1908,Summer,London,Football,Football Men's Football,Silver,2
171188,Niels (-nrland),M,Denmark,DEN,1912,Summer,Stockholm,Football,Football Men's Football,Silver,2
171199,Niels Nielsen,M,Denmark,DEN,1912,Summer,Stockholm,Football,Football Men's Football,Silver,2
171204,Sofus Nielsen,M,Denmark,DEN,1908,Summer,London,Football,Football Men's Football,Silver,2
171205,Sofus Nielsen,M,Denmark,DEN,1912,Summer,Stockholm,Football,Football Men's Football,Silver,2
171241,Arne Nielsson,M,Denmark,DEN,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,2
171245,Susanne -hansen),F,Denmark,DEN,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,1
171251,Andries Nieman,M,South Africa,RSA,1952,Summer,Helsinki,Boxing,Boxing Men's Heavyweight,Bronze,1
171272,Barbara (hermel-),F,Poland,POL,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Bronze,1
171277,Heikki Niemelinen,M,Finland,FIN,1948,Summer,London,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",Bronze,1
171288,Matti Niemi,M,Finland,FIN,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,Bronze,1
171290,Pekka Niemi,M,Finland,FIN,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight I,Bronze,1
171310,Martin Nieminen,M,Finland,FIN,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,1
171314,Minna Nieminen,F,Finland,FIN,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Silver,2
171331,Heikki Nieminen,M,Finland,FIN,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze,1
171334,Heikki Nieminen,M,Finland,FIN,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Bronze,1
171349,Simon Niepmann,M,Switzerland,SUI,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,3
171355,Bernd Niesecke,M,East Germany,GDR,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Gold,3
171376,Anne Nieuwenhuizen,F,Netherlands,NED,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Gold,3
171377,Anne Nieuwenhuizen,F,Netherlands,NED,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Bronze,1
171384,Ernst Nievergelt,M,Switzerland,SUI,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Individual",Bronze,1
171385,Ernst Nievergelt,M,Switzerland,SUI,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Team",Silver,2
171409,Isidor Niflot,M,United States,USA,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,3
171411,Ivan Nifontov,M,Russia,RUS,2012,Summer,London,Judo,Judo Men's Half-Middleweight,Bronze,1
171418,Night Hawk,M,Mohawk Indians-2,CAN,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze,1
171421,Robert Nightingale,M,Great Britain,GBR,1976,Summer,Montreal,Modern Pentathlon,Modern Pentathlon Men's Team,Gold,3
171440,Claude Nigon,M,France,FRA,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Bronze,1
171446,Pierre Nihant,M,Belgium,BEL,1948,Summer,London,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver,2
171447,Vincent Nihill,M,Great Britain,GBR,1964,Summer,Tokyo,Athletics,Athletics Men's 50 kilometres Walk,Silver,2
171475,Vilho Niittymaa,M,Finland,FIN,1924,Summer,Paris,Athletics,Athletics Men's Discus Throw,Silver,2
171480,Gerhardus Nijboer,M,Netherlands,NED,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,Silver,2
171499,Lon (utterwulghe-),M,Belgium,BEL,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Bronze,1
171500,Lon (utterwulghe-),M,Belgium,BEL,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Silver,2
171502,Boris Nik'it'ini,M,Soviet Union,URS,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,1
171506,Aleksey Nikanchikov,M,Soviet Union,URS,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",Silver,2
171520,Slobodan Niki,M,Serbia and Montenegro,SCG,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Silver,2
171521,Slobodan Niki,M,Serbia,SRB,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze,1
171522,Slobodan Niki,M,Serbia,SRB,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold,3
171548,Svetlana (-kunysheva),F,Soviet Union,URS,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold,3
171550,Viktoriya Nikishina,F,Russia,RUS,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",Gold,3
171562,Igor Nikitin,M,Soviet Union,URS,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Heavyweight I,Silver,2
171572,Vladimir Nikitin,M,Russia,RUS,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Bronze,1
171573,Yuriy Nikitin,M,Ukraine,UKR,2004,Summer,Athina,Trampolining,Trampolining Men's Individual,Gold,3
171584,Jouko Nikkanen,M,Finland,FIN,1936,Summer,Berlin,Athletics,Athletics Men's Javelin Throw,Silver,2
171608,Elmer Niklander,M,Finland,FIN,1912,Summer,Stockholm,Athletics,"Athletics Men's Shot Put, Both Hands",Bronze,1
171610,Elmer Niklander,M,Finland,FIN,1912,Summer,Stockholm,Athletics,"Athletics Men's Discus Throw, Both Hands",Silver,2
171611,Elmer Niklander,M,Finland,FIN,1920,Summer,Antwerpen,Athletics,Athletics Men's Shot Put,Silver,2
171613,Elmer Niklander,M,Finland,FIN,1920,Summer,Antwerpen,Athletics,Athletics Men's Discus Throw,Gold,3
171635,Alexandros Nikolaidis,M,Greece,GRE,2004,Summer,Athina,Taekwondo,Taekwondo Men's Heavyweight,Silver,2
171636,Alexandros Nikolaidis,M,Greece,GRE,2008,Summer,Beijing,Taekwondo,Taekwondo Men's Heavyweight,Silver,2
171648,Marharyta (petrova-),F,Soviet Union,URS,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,Gold,3
171650,Marharyta (petrova-),F,Soviet Union,URS,1960,Summer,Roma,Gymnastics,Gymnastics Women's Horse Vault,Gold,3
171659,Michael Nikolay,M,East Germany,GDR,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,Bronze,1
171665,Michael Nikolay,M,East Germany,GDR,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze,1
171667,Michael Nikolay,M,East Germany,GDR,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver,2
171673,Michael Nikolay,M,East Germany,GDR,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze,1
171675,Gennady Nikolayev,M,Soviet Union,URS,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,1
171680,Valentin Nikolayev,M,Soviet Union,URS,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,3
171683,Olga Nikolayeva,F,Russia,RUS,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Silver,2
171684,Yelena (kuznetsova-),F,Unified Team,EUN,1992,Summer,Barcelona,Athletics,Athletics Women's 10 kilometres Walk,Silver,2
171685,Yelena (kuznetsova-),F,Russia,RUS,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,Gold,3
171690,Jelena Nikoli,F,Serbia,SRB,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver,2
171691,Jovica Nikoli,M,Yugoslavia,YUG,1984,Summer,Los Angeles,Football,Football Men's Football,Bronze,1
171704,Alexandros Nikolopoulos,M,Greece,GRE,1896,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Bronze,1
171711,Stamatios Nikolopoulos,M,Greece,GRE,1896,Summer,Athina,Cycling,Cycling Men's Sprint,Silver,2
171712,Stamatios Nikolopoulos,M,Greece,GRE,1896,Summer,Athina,Cycling,Cycling Men's 333 metres Time Trial,Silver,2
171714,Georgios Nikoloutsos,M,"Phalainis ton Thorichtou ""Hydra""-2",GRE,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Silver,2
171716,Aleksandar Nikolov,M,Bulgaria,BUL,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Heavyweight,Bronze,1
171719,Andon Nikolov,M,Bulgaria,BUL,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold,3
171721,Boris Nikolov,M,Bulgaria,BUL,1952,Summer,Helsinki,Boxing,Boxing Men's Middleweight,Bronze,1
171727,Mincho Nikolov,M,Bulgaria,BUL,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,Bronze,1
171733,Ognyan Nikolov,M,Bulgaria,BUL,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Silver,2
171736,Stoyan Ivanov,M,Bulgaria,BUL,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver,2
171738,Todor Nikolov,M,Bulgaria,BUL,1968,Summer,Mexico City,Football,Football Men's Football,Silver,2
171757,Valentina Nikonova,F,Soviet Union,URS,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",Gold,3
171761,Rohullah Nikpai,M,Afghanistan,AFG,2008,Summer,Beijing,Taekwondo,Taekwondo Men's Flyweight,Bronze,1
171762,Rohullah Nikpai,M,Afghanistan,AFG,2012,Summer,London,Taekwondo,Taekwondo Men's Featherweight,Bronze,1
171787,Igor Nikulin,M,Unified Team,EUN,1992,Summer,Barcelona,Athletics,Athletics Men's Hammer Throw,Bronze,1
171790,Sergey Nikulin,M,Soviet Union,URS,1980,Summer,Moskva,Football,Football Men's Football,Bronze,1
171794,Marina Nikulina-pankova,F,Soviet Union,URS,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Gold,3
171795,Marina Nikulina-pankova,F,Unified Team,EUN,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Silver,2
171802,Patrick Nilan,M,Australia,AUS,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Bronze,1
171803,Patrick Nilan,M,Australia,AUS,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Silver,2
171805,Alexandru Nilca,M,Romania,ROU,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",Bronze,1
171818,Adolf Nilsen,M,Norway,NOR,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Bronze,1
171837,Erling Nilsen,M,Norway,NOR,1936,Summer,Berlin,Boxing,Boxing Men's Heavyweight,Bronze,1
171841,Henrik Nilsen,M,Norway,NOR,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver,2
171843,Jeanette Nilsen,F,Norway,NOR,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze,1
171874,Andreas Nilsson,M,Sweden,SWE,2012,Summer,London,Handball,Handball Men's Handball,Silver,2
171882,Arto Nilsson,M,Finland,FIN,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Welterweight,Bronze,1
171883,August Nilsson,M,Denmark/Sweden,SWE,1900,Summer,Paris,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold,3
171897,Carin (-lommerin),F,Sweden,SWE,1920,Summer,Antwerpen,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1
171902,David Nilsson,M,Australia,AUS,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver,2
171911,Erik Nilsson,M,Sweden,SWE,1948,Summer,London,Football,Football Men's Football,Gold,3
171912,Erik Nilsson,M,Sweden,SWE,1952,Summer,Helsinki,Football,Football Men's Football,Bronze,1
171915,Ernst Nilsson,M,Sweden,SWE,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,1
171923,Nils Nilsson,M,Sweden,SWE,1948,Summer,London,Boxing,Boxing Men's Heavyweight,Silver,2
171934,Hans Nilsson,M,Sweden,SWE,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver,2
171936,Hans Nilsson,M,Sweden,SWE,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,3
171957,Karl-Erik Nilsson,M,Sweden,SWE,1948,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,3
171958,Karl-Erik Nilsson,M,Sweden,SWE,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,1
171959,Karl-Erik Nilsson,M,Sweden,SWE,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,1
171992,Oskar Nilsson,M,Sweden,SWE,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Team",Bronze,1
171994,Sven Nilsson,M,Sweden,SWE,1908,Summer,London,Athletics,Athletics Men's Javelin Throw,Bronze,1
172000,Per Nilsson,M,Sweden,SWE,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold,3
172021,Tor Nilsson,M,Sweden,SWE,1948,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,2
172025,Baburao Nimal,M,India,IND,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold,3
172027,Stefan Nimke,M,Germany,GER,2000,Summer,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver,2
172030,Stefan Nimke,M,Germany,GER,2004,Summer,Athina,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze,1
172031,Stefan Nimke,M,Germany,GER,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,Gold,3
172033,Stefan Nimke,M,Germany,GER,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,Bronze,1
172039,Ivan Ninevi,M,Croatia,CRO,2012,Summer,London,Handball,Handball Men's Handball,Bronze,1
172070,Kazuhiro Ninomiya,M,Japan,JPN,1976,Summer,Montreal,Judo,Judo Men's Half-Heavyweight,Gold,3
172077,Violeta Ninova-yordanova,F,Bulgaria,BUL,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,Bronze,1
172096,Gnonsiane Niombla,F,France,FRA,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver,2
172099,Konstantinos Niotis,M,"Phalainis ton Thorichtou ""Hydra""-2",GRE,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Silver,2
172102,Daniel Nipkow,M,Switzerland,SUI,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver,2
172117,Robert Nisbet,M,Great Britain,GBR,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Pairs,Silver,2
172120,Masafumi Nishi,M,Japan,JPN,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Bronze,1
